filename,chroma_stft_mean,chroma_stft_std,rmse_mean,rmse_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,rolloff_mean,rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_20_mean,mfcc_20_std,peak_value,Class
Ramabhi Rama Manasu.mp3: part 4.mp3,0.33108583,0.31399924,0.1025814,0.061998166,1797.38645,517.9606042,2142.032696,318.8411802,3374.243732,916.4976189,0.047425109,0.026444085,-243.33154,60.251846,149.14424,26.305882,-28.30366,25.412653,27.318855,17.135675,15.444114,18.069214,-2.1434817,13.042237,-12.072977,12.296167,-6.7600107,11.174338,-6.651481,10.574016,-13.444936,11.120832,-2.8716278,11.3414135,-3.1877878,10.723688,-3.8573194,11.270269,-4.9833727,10.321223,-4.9313555,11.639153,-0.5565483,10.32453,-3.970487,9.972578,-2.3595796,10.373038,0.94854105,10.338257,-2.8658357,11.323485,0.9338094,Carnatic
Ramabhi Rama Manasu.mp3: part 5.mp3,0.34165552,0.31332666,0.11697711,0.06681928,1732.197876,525.4200929,2126.651059,383.3048577,3310.396697,1070.564916,0.04099107,0.020675431,-227.50491,53.17808,157.40614,24.16675,-28.977713,22.051544,27.70057,16.380331,15.977831,18.066957,-0.5102931,13.422782,-11.286613,12.807867,-6.9355836,11.016221,-6.2405977,10.100937,-11.985512,10.693583,-4.69615,10.685723,-7.4335446,10.586401,-3.8276057,9.846386,-3.2597566,9.2767315,-5.5683975,10.025,-0.2822632,9.938264,-2.6683807,9.839596,-2.248119,9.80073,1.6569847,9.870049,-3.4197898,10.212495,0.93443537,Carnatic
Ramabhi Rama Manasu.multitrack-vocal: part 1.mp3,0.26504615,0.3131893,0.006989965,0.004781336,2008.281307,575.0688805,2350.046294,422.5955324,3638.668742,1244.022305,0.042241312,0.023362255,-519.99396,70.551834,125.48666,19.39297,-36.73873,34.93287,12.834159,16.279583,3.4826894,20.865742,2.9833949,11.214556,-24.537027,11.791507,-18.637611,10.915725,-9.470017,9.400406,-18.322018,9.206566,-4.778864,9.786429,-4.869519,9.234565,-7.2495265,7.9523406,-9.716265,9.38508,-10.182453,8.882418,-1.1654513,8.129754,-4.819818,8.903196,-10.017381,10.568375,-4.7251306,9.188721,-6.2476344,12.19553,0.09530673,Carnatic
Ramabhi Rama Manasu.multitrack-vocal: part 2.mp3,0.29892498,0.3034167,0.002792349,0.004019494,1849.564499,456.0632838,2225.447411,366.5067132,3352.769062,907.2812211,0.047912997,0.024049847,-617.52026,67.221146,129.47162,17.139372,-13.476145,29.19611,10.778614,13.737244,15.290265,16.304903,-7.4674063,15.840938,-23.609632,10.985859,-11.146876,9.661372,-7.007465,10.339625,-12.664064,9.31334,-8.450163,9.886382,-4.000213,8.287694,0.53784317,8.686784,-1.5600289,10.65999,-0.8871324,10.856444,3.5260735,10.635604,1.4958879,10.652508,-3.0587099,10.431621,-2.0333343,9.373851,1.4512253,11.105046,0.08412441,Carnatic
Ramabhi Rama Manasu.multitrack-vocal: part 3.mp3,0.30020976,0.3166799,0.008906592,0.004561783,1945.207793,711.0707048,2378.156559,477.2846933,3627.744458,1411.054245,0.041121538,0.02654684,-486.8722,71.44568,142.87982,23.72732,-28.945065,33.718285,27.512815,17.813677,6.8540297,19.416595,9.217668,11.350839,-21.25973,14.818997,-4.0760064,11.450988,-4.0933256,10.727429,-18.367168,11.916139,-0.95304775,10.588427,-5.9576883,10.498746,-8.495254,9.323887,-7.8404813,9.787089,-9.036147,9.252831,-5.341191,9.216067,-6.479701,9.157871,-8.728228,9.645179,-7.3917327,9.164342,-12.665733,11.593677,0.09220286,Carnatic
Ramabhi Rama Manasu.multitrack-vocal: part 4.mp3,0.32035717,0.3163745,0.006124521,0.004908589,1773.743865,578.1523092,2199.732711,418.7352238,3334.928255,1161.241769,0.040698158,0.022832182,-529.1026,78.14641,141.1219,23.78668,-16.681154,32.226845,19.87054,15.630291,11.017121,18.952173,3.2294362,11.691937,-15.819478,12.425206,-6.9206047,10.420641,-4.4409466,10.422067,-12.121969,11.497138,-2.6456957,10.289533,-3.3703623,9.577922,-4.0432296,10.022561,-7.087064,10.2656765,-7.440833,9.630361,-1.7823812,9.159052,-4.009392,9.755096,-8.013858,9.540348,-7.0639358,9.231372,-6.627629,11.758254,0.10649954,Carnatic
Ramabhi Rama Manasu.multitrack-vocal: part 5.mp3,0.3228778,0.31800225,0.006870383,0.004803666,1793.478617,719.6030736,2226.554289,517.9366837,3379.245369,1478.049716,0.038452568,0.023510274,-506.89542,67.982925,139.57787,24.807661,-12.22267,30.044533,19.178682,17.03562,13.269896,17.911112,3.8568785,11.80746,-15.785528,13.559611,-6.4116,11.050569,-3.965213,9.587915,-11.792592,11.168722,-3.3585312,9.929223,-6.732878,10.907351,-4.916283,9.247793,-5.293247,8.926418,-7.939035,9.044448,-2.6858652,9.482979,-3.7458532,9.542638,-7.1167307,9.0219755,-6.747005,8.817927,-6.8806977,11.131402,0.107251,Carnatic
Ramabhi Rama Manasu.multitrack-violin: part 1.mp3,0.2441822,0.30602548,0.001797164,0.001186836,1790.253059,393.9762593,1964.846236,266.4155972,3412.184863,560.9651664,0.043287612,0.024617978,-641.4859,33.722298,136.1025,13.646976,-35.565678,21.707645,16.322824,12.104171,18.739325,12.048925,-9.524363,8.373142,-13.14507,7.4220676,-9.491841,7.3666778,-10.3982,7.3568106,-10.71573,6.684409,-1.7483662,6.9435916,-11.849512,7.5336385,-13.633779,7.948666,-6.493956,7.7875705,-7.276016,8.5619335,-7.1201234,8.240594,-12.370932,9.356797,-4.296512,9.572808,2.2429793,9.207856,-7.2599707,9.149587,0.016176319,Carnatic
Ramabhi Rama Manasu.multitrack-violin: part 2.mp3,0.22711289,0.30178857,0.002407085,0.002050386,2247.297473,568.9395354,2262.236037,509.3304494,4019.072139,870.9643083,0.062667158,0.032769611,-618.6365,51.318287,102.46205,20.69395,-30.605518,31.266577,17.316988,13.295042,12.188016,14.661483,-13.272567,10.058997,-14.078692,8.686955,-6.087031,7.9365797,-10.938662,8.914463,-9.201769,8.970009,-3.02291,10.453763,-7.538988,12.569548,-5.3602524,14.2494135,-0.6890939,12.768521,1.4516678,15.771361,-3.759282,16.178282,-6.7204833,15.294273,2.2774584,14.214674,6.7876353,13.387405,-0.5162696,12.914781,0.034505133,Carnatic
Ramabhi Rama Manasu.multitrack-violin: part 3.mp3,0.2558766,0.31020573,0.003547484,0.00248371,1842.86091,452.5934053,2033.513174,299.9381263,3582.327151,635.0874328,0.04824562,0.029693499,-577.7744,44.73298,134.1685,18.596039,-27.636292,22.426596,27.347488,13.298432,22.369608,12.19596,-8.680301,9.405853,-9.330592,8.792103,-2.3953724,8.526001,-8.64996,8.075689,-10.173176,7.984603,0.9982418,7.5773396,-10.354196,8.267221,-14.281045,8.452064,-4.308449,8.434315,-1.5280019,10.342847,-4.9062586,10.951624,-8.750728,11.209791,-0.42643064,11.03489,0.9726744,9.872249,-9.836739,10.01343,0.03483366,Carnatic
Ramabhi Rama Manasu.multitrack-violin: part 4.mp3,0.25845966,0.30536824,0.003090784,0.002258397,2102.563494,572.1831148,2144.050804,319.733601,3846.535946,847.3575847,0.061980351,0.032312444,-582.4509,45.64174,125.963554,23.886395,-30.919134,24.369936,27.788422,15.363583,14.278324,14.313745,-8.08945,9.976308,-9.812408,9.218025,-1.73817,8.744159,-5.674284,8.437095,-7.2459297,8.939749,-0.9320166,10.087024,-5.716602,11.329739,-3.8777902,12.968748,-3.5210776,10.593796,-3.9881206,14.28608,-5.657525,14.1296835,-8.30192,12.425187,-2.5186496,12.285891,1.7680141,11.763531,-4.757531,11.412294,0.034934025,Carnatic
Ramabhi Rama Manasu.multitrack-violin: part 5.mp3,0.2515431,0.3040533,0.003942081,0.003092824,1904.27354,486.410329,2056.460791,296.9750632,3629.738782,808.6256643,0.049075895,0.024904875,-559.1973,41.01373,129.77235,19.376183,-26.774632,21.606853,23.758917,13.924345,18.477545,13.18473,-7.872184,9.362433,-6.192674,8.662182,-4.931739,8.748979,-6.6099787,8.128814,-5.402679,8.27767,-6.0885916,8.873447,-10.744562,10.208171,-5.768383,10.380991,-4.2260323,9.57037,-5.9687924,12.407137,-3.7978961,13.035992,-6.4537263,13.056145,-3.7900462,13.01231,2.364988,12.197558,-4.2871857,10.920429,0.04435967,Carnatic
Ramabhi Rama Manasu.multitrack-mridangam-left: part 1.mp3,0.3125354,0.29664704,0.000378537,0.000142585,2534.284381,542.7452311,3547.379495,419.0425361,5233.172211,1485.661481,0.03998356,0.021137712,-738.19336,23.770773,126.7862,11.768234,-4.346434,18.77451,10.186969,10.818596,0.6125768,11.048073,5.944985,8.935627,-21.723526,6.7833195,-9.276445,8.053649,-19.388453,7.6632667,-15.244567,8.051854,-15.537917,9.569158,-8.697281,6.968727,-10.349105,6.028983,-6.9307604,7.1165648,-7.4464393,6.6051397,-0.94685715,6.889961,-0.31275028,8.143646,-0.4594985,7.2079268,0.33992264,6.6414022,-1.5254734,6.977855,0.008558948,Carnatic
Ramabhi Rama Manasu.multitrack-mridangam-left: part 2.mp3,0.29548413,0.29367757,0.000363503,0.000318219,2621.553056,562.6117819,3694.904732,412.0025519,5581.275206,1612.296833,0.039558664,0.020973168,-727.9909,18.95105,99.27753,12.196164,14.905612,15.246008,-1.7162725,9.522433,6.7925453,9.482237,-1.6454998,9.201162,-13.736411,7.0264897,-14.971735,7.896724,-14.273218,8.100962,-14.440372,7.656245,-13.963474,8.692751,-10.854543,6.6174097,-5.5899644,5.728826,-3.5160124,6.1727667,-2.989311,6.029035,0.3309132,7.317516,3.6867661,8.277348,3.4540443,6.932787,1.4466168,6.4404845,3.4429822,6.268672,0.03236743,Carnatic
Ramabhi Rama Manasu.multitrack-mridangam-left: part 3.mp3,0.42510328,0.30950862,0.003370588,0.004219352,1378.468038,727.6164537,2394.741845,791.0138953,2471.29283,1918.065218,0.020988184,0.014438725,-629.00653,45.932575,113.87644,29.63166,42.161438,19.358269,25.046906,16.510077,21.943771,12.917478,9.960984,11.40856,-1.28654,9.615098,-3.5995526,10.340397,-9.5814295,8.827833,-8.81569,8.7755785,-4.521815,8.70677,-4.9742002,7.4012647,-5.3221364,7.203076,-3.2734308,6.6401467,-1.7972939,6.019369,-2.749499,6.0022807,-1.0614256,6.0742564,0.33666858,5.831507,-3.6240854,5.5096674,-5.2741156,6.2397814,0.090972625,Carnatic
Ramabhi Rama Manasu.multitrack-mridangam-left: part 4.mp3,0.43181384,0.31069493,0.003485865,0.004670752,1402.053414,755.9311993,2424.271907,838.3822469,2484.310587,1896.587622,0.020711891,0.015266432,-626.47046,48.0517,106.27947,32.306076,42.288296,20.090141,23.34846,18.101767,19.641745,13.582481,10.178344,11.234275,-1.4071705,9.718267,-5.534873,10.3344145,-8.946914,8.748305,-7.876487,8.322593,-5.966231,8.698279,-4.7140226,7.6472936,-3.2851,6.824741,-2.7402232,6.573071,-2.136168,5.857266,-1.6493573,6.0892715,-0.28718388,6.26641,-0.16606042,5.8785105,-2.4847264,6.0485697,-3.489678,6.735423,0.16990985,Carnatic
Ramabhi Rama Manasu.multitrack-mridangam-left: part 5.mp3,0.4531818,0.30942082,0.004050616,0.005210621,1304.919121,721.0821499,2299.754651,818.3680845,2289.049613,1851.846577,0.019492962,0.013740324,-613.9524,48.90744,107.4689,31.027174,45.489544,18.784622,25.960573,17.125624,20.591825,13.390498,11.12216,10.761346,-0.9280412,9.026184,-5.6212626,9.416249,-9.108116,8.146481,-8.181246,7.994734,-6.36153,8.135019,-4.622544,7.2172484,-2.5703814,6.4809313,-2.095655,6.6801505,-2.0369277,5.941671,-1.5947087,6.1941934,-0.04228756,5.979024,-0.21114232,5.6037455,-3.010669,5.4895782,-4.3672376,6.1423545,0.19002792,Carnatic
Ramabhi Rama Manasu.multitrack-mridangam-right: part 1.mp3,0.30114132,0.30948845,0.001431729,0.000738858,1707.428379,384.3771744,2565.973667,364.5318045,3268.801993,1024.739548,0.028626443,0.013327217,-652.03235,37.887054,137.14304,12.349258,1.9660326,22.003592,20.862238,11.333179,7.6568584,14.625853,1.399037,8.968706,-14.746303,8.725375,-13.059805,8.4981165,-3.150974,8.140578,-16.215246,7.4257097,-8.187725,9.392865,-2.5368466,9.272434,-7.252134,7.7360854,-7.2815933,9.171857,-5.636098,9.238297,-2.1137047,7.642123,-0.9015469,7.9610915,2.1966314,8.587939,4.4701324,8.526078,5.5225906,9.003023,0.021312954,Carnatic
Ramabhi Rama Manasu.multitrack-mridangam-right: part 2.mp3,0.27465686,0.30113122,0.001139269,0.00098281,1807.966561,459.4167233,2710.79153,442.9989625,3557.310003,1197.884234,0.029725076,0.01570487,-666.9291,31.084742,117.32936,13.470398,16.602251,18.828342,13.236967,9.421892,11.899394,10.628302,-4.069929,9.53231,-11.288129,7.5989656,-7.8480268,7.5272694,-5.0751524,7.740838,-11.641812,8.035128,-11.424963,9.022625,-5.4382033,8.713872,-2.9589715,7.653309,-0.32066745,8.402524,0.7398713,8.015172,0.014601102,9.132644,2.7584877,9.312971,7.276389,8.971502,9.064124,8.944292,9.8544445,8.362134,0.09023989,Carnatic
Ramabhi Rama Manasu.multitrack-mridangam-right: part 3.mp3,0.312658,0.32039925,0.011547506,0.011503368,1254.209583,549.074228,2072.891521,588.4318203,2131.667056,1518.162056,0.020222553,0.009546312,-495.40225,79.28809,129.74344,33.87916,34.755085,23.531128,16.48585,12.710642,6.9392858,14.170209,4.7108126,12.268255,-7.0767694,9.187237,-7.8912716,8.736715,-7.5531645,7.672981,-9.780757,7.776983,-5.458989,6.859426,-4.3431554,7.409604,-12.513448,7.267877,-11.652812,7.238429,-5.096369,7.0843124,-4.410069,6.925825,-4.723141,5.8599005,-2.906427,6.2991033,0.025117751,6.2878637,0.54581434,7.4350133,0.45095754,Carnatic
Ramabhi Rama Manasu.multitrack-mridangam-right: part 4.mp3,0.30365142,0.32160172,0.011115742,0.01232704,1233.009687,507.869641,2036.434913,568.5439152,2060.361166,1410.762665,0.020064659,0.007346165,-495.65466,81.272835,118.493576,37.92463,37.248127,22.75548,15.439757,13.174798,4.871083,13.13839,3.3218424,11.249583,-6.4989023,8.605668,-8.488495,8.260484,-7.956875,7.3457828,-8.207494,7.281907,-5.312533,6.9692726,-3.9283137,7.465835,-9.656664,7.1374087,-9.59605,7.0253816,-4.1311297,6.6629543,-2.406078,6.571462,-3.1883125,5.987131,-2.267397,6.890796,1.8868048,7.1787553,2.9258094,8.489279,0.5848715,Carnatic
Ramabhi Rama Manasu.multitrack-mridangam-right: part 5.mp3,0.31005874,0.32108414,0.013907646,0.013880804,1232.079914,551.8017021,2014.510308,597.0744006,2019.693444,1454.169864,0.020557261,0.009655122,-476.612,82.38282,127.549515,35.918045,35.86668,23.970573,13.003466,13.0433235,3.1265845,13.279562,4.386068,11.654648,-7.050678,9.007576,-9.436258,8.6217575,-7.8082337,7.4691973,-8.040826,7.638432,-5.919597,6.8923736,-4.6925507,7.491859,-9.854207,7.2243423,-9.356479,6.955322,-4.3925996,6.754156,-2.4184165,6.7653937,-3.1955876,5.9749637,-2.8398573,6.9061556,1.6281037,6.5814953,1.7541074,7.9492335,0.54725844,Carnatic
Parama Pavana Rama.multitrack-vocal: part 1.mp3,0.27973422,0.30926442,0.011496967,0.009002818,2143.59105,564.7634631,2424.843433,378.6579488,4096.849234,1235.626063,0.047039392,0.022046434,-468.18262,89.67575,112.76807,22.319769,-32.03149,42.19226,10.703131,14.137164,-4.361257,16.992908,-6.302411,9.571185,-14.502336,10.739625,-17.24819,10.212666,-19.762,9.815022,-13.173536,8.927873,-4.7185206,10.053926,-7.055556,10.206435,-17.583658,10.248833,-7.5776753,9.261177,-4.03967,9.47177,-13.990169,12.238972,-0.5052697,10.629211,-13.322077,12.429405,-9.562815,11.090296,0.4648896,10.728303,0.2128747,Carnatic
Parama Pavana Rama.multitrack-vocal: part 2.mp3,0.30272287,0.29605642,0.004797392,0.007249373,1895.013971,500.149966,2338.17763,343.0397541,3573.492448,1129.240838,0.043386635,0.020119342,-569.29584,97.87737,114.18129,25.293419,-5.0047426,36.755768,9.057972,15.216422,1.3350343,14.528081,-8.244351,12.838057,-12.935178,8.828969,-11.011158,9.354358,-15.928664,9.735659,-13.096667,8.396001,-7.9635863,9.653823,-9.296185,9.397491,-10.164837,9.5253935,-4.7304726,8.312159,-2.9001703,8.669572,-4.9345016,13.19627,2.877084,9.239865,-3.9120166,13.07144,-3.2979314,11.585913,2.416614,8.999805,0.15731236,Carnatic
Parama Pavana Rama.multitrack-vocal: part 3.mp3,0.29063413,0.3127134,0.020515325,0.012415731,2157.969501,620.9542159,2520.634789,402.9372411,4238.382952,1311.084922,0.045660897,0.025226608,-401.16876,75.743065,128.44766,25.404799,-29.235804,35.47939,21.448929,18.161106,-3.9152982,19.479874,-2.247856,10.946478,-11.190893,12.835481,-9.579664,11.2078,-12.578778,10.288499,-11.631085,10.531845,-4.4319234,10.579805,-4.3053455,12.216342,-15.694061,10.198178,-5.589526,9.152726,-3.7918792,9.965026,-18.082758,13.046002,1.2410612,10.650654,-13.523544,11.1090555,-11.513488,9.999174,-1.9459556,10.218638,0.28118125,Carnatic
Parama Pavana Rama.multitrack-vocal: part 4.mp3,0.33189997,0.30987948,0.013654651,0.01439926,2047.833433,649.4787803,2417.655692,431.47902,4044.501748,1384.65546,0.047125654,0.025695833,-459.07224,96.497635,120.206184,29.109316,-11.125682,39.00776,19.26858,15.551258,0.093929924,18.609873,-5.107579,12.3762455,-9.5931635,11.994699,-7.5963635,11.896163,-11.508255,9.504877,-9.725981,8.995652,-6.3826404,8.924125,-7.66526,10.614945,-10.402684,9.601222,-3.855335,9.056331,-2.4997547,8.597372,-10.012641,13.604033,0.066415556,10.241632,-9.598692,11.246976,-7.5786057,10.8056755,0.70853996,8.8239155,0.28431416,Carnatic
Parama Pavana Rama.multitrack-vocal: part 5.mp3,0.33485547,0.3141928,0.016013497,0.012956413,1980.406856,613.0878128,2390.365621,434.489419,3951.313667,1363.261173,0.041053158,0.021627785,-428.41974,84.26159,130.87868,27.591663,-15.616964,37.065918,18.105675,16.05269,1.3776345,19.314943,-3.9266534,11.713381,-8.828057,12.929244,-7.4694157,12.706655,-10.726689,9.449565,-10.273405,9.021006,-5.3534245,9.5557,-5.4424524,11.967587,-11.098667,8.678375,-3.9811025,9.398624,-4.9015737,8.968637,-14.185674,13.783382,1.2113607,10.132695,-10.775507,10.500399,-10.749778,11.336199,0.7626063,9.361415,0.28278798,Carnatic
Parama Pavana Rama.multitrack-violin: part 1.mp3,0.2582196,0.30102107,0.007291718,0.004203457,2126.18912,466.0120459,2403.401642,341.9315704,3968.241478,742.7074565,0.049940238,0.024668928,-488.81256,49.20762,127.195755,18.28568,-40.958706,23.963568,23.856216,12.445376,6.005589,12.244909,-10.65592,9.772116,-19.298754,10.998421,-7.4598317,9.0718155,-19.70971,9.354342,-14.287366,8.331924,-4.9922247,8.382139,-13.651739,9.151944,-11.100664,8.4151745,-9.813113,8.848235,-2.4079707,7.66601,-4.9011874,8.4382515,-6.981951,9.281205,-11.404479,9.036426,-5.897478,9.712166,0.23199777,10.59773,0.07260463,Carnatic
Parama Pavana Rama.multitrack-violin: part 2.mp3,0.27522868,0.30543122,0.006536739,0.005487603,2417.179487,678.1129616,2508.330187,378.682026,4311.473377,1121.422312,0.063230193,0.03297508,-505.07986,71.57766,106.30621,23.587881,-33.50151,33.23681,23.572931,16.28251,4.8596644,13.641373,-10.615025,10.366029,-18.593231,10.830851,-6.0573616,8.5831995,-15.37273,10.205079,-11.070729,8.894293,-5.6039577,9.449616,-13.053174,9.582515,-6.8174615,10.655817,-3.2866209,12.2205925,1.1210855,10.486293,-0.898962,10.8033,-3.911689,13.05741,-6.6739516,14.330092,0.02092683,12.973804,4.2213764,11.850107,0.12328696,Carnatic
Parama Pavana Rama.multitrack-violin: part 3.mp3,0.29270616,0.30372718,0.01315993,0.006193198,2329.640792,506.1983868,2401.224722,272.9557841,4317.630741,740.5532298,0.066108836,0.028381482,-413.05902,44.523014,131.30261,21.829813,-45.87671,20.621891,40.87646,14.035737,2.1709704,13.425926,-7.467454,9.598522,-13.810208,9.914131,-2.9836013,8.403894,-9.569374,9.262789,-10.601578,8.757733,-0.3037897,8.35455,-9.951232,8.706174,-10.27275,8.115635,-7.140785,8.535122,-3.1261728,8.636531,-4.578189,8.939185,-5.9608064,10.679464,-10.296364,11.650246,-4.2350564,10.40597,-0.24079591,10.030683,0.1367454,Carnatic
Parama Pavana Rama.multitrack-violin: part 4.mp3,0.30543426,0.30631506,0.012360536,0.007693603,2434.532927,698.5556603,2453.859493,355.7736991,4445.303799,1102.355803,0.072596252,0.035921579,-420.16122,63.602116,114.448166,27.519232,-31.862707,28.980328,32.384335,16.083439,5.4828634,14.130536,-8.140031,10.700586,-13.205433,10.563465,-2.7008672,9.222236,-8.539006,8.873457,-9.168933,8.745683,-3.3323152,9.607064,-9.967715,9.399276,-5.1072884,9.943457,-3.5946374,11.107502,-1.7394552,11.580128,-1.2291983,11.95181,-2.836365,12.386925,-10.150511,14.042075,-4.803039,12.60748,1.0601088,10.523957,0.20489605,Carnatic
Parama Pavana Rama.multitrack-violin: part 5.mp3,0.3209708,0.30672526,0.011417198,0.006895946,2212.113735,568.296958,2357.123079,329.9550858,4143.561621,946.8479421,0.061588355,0.028577688,-421.27426,64.1421,127.387794,20.06368,-29.502283,28.67047,31.305733,15.838404,7.331584,13.5027275,-8.830267,9.384535,-11.111725,9.829631,-2.3793933,8.6572075,-7.585126,8.459715,-8.397711,7.8425665,-1.7015237,8.800943,-8.488184,9.82213,-6.4637523,7.9479885,-5.5085034,9.104033,-5.0394316,8.937765,-4.3835626,11.069017,-3.9516897,10.251972,-8.953706,11.167491,-4.7164006,11.764801,1.4456795,10.071584,0.22817296,Carnatic
Parama Pavana Rama.multitrack-mridangam-right: part 1.mp3,0.29387268,0.30983368,0.002477587,0.0012308,2111.053801,482.1344394,2677.441941,452.62989,4446.74319,1324.780421,0.041889961,0.018359138,-564.14404,43.250137,138.17151,13.833968,-17.437603,23.133923,17.561256,14.539419,-4.9970207,14.822101,1.4727054,10.317974,0.15234068,8.266857,-9.959022,10.643518,-7.67089,8.094339,-7.718027,7.5215416,-0.7922574,8.894376,0.90319365,10.22954,-11.247878,8.461666,-3.2410793,8.176521,-0.8103984,7.384801,-7.618748,9.583455,0.8387455,8.981033,-5.753431,8.9510145,-5.113414,9.456466,2.942598,8.977994,0.04078992,Carnatic
Parama Pavana Rama.multitrack-mridangam-right: part 2.mp3,0.3214407,0.29792833,0.001950548,0.002784102,1958.300753,534.8980106,2472.365045,366.3892902,3788.448842,1340.666358,0.04434189,0.021451763,-564.81177,49.071037,99.89856,20.075216,7.129557,19.077543,0.23015518,12.69624,1.1677762,11.15393,0.37038636,11.862203,-0.07549381,6.7620425,-4.964337,9.277632,-6.5681033,8.289946,-5.811737,8.104834,-3.002629,8.383834,-3.2455344,9.079739,-5.6409903,7.803317,-1.2700244,7.3724427,0.5069098,7.1928835,-0.073187746,9.167539,2.5521977,8.474293,0.44206893,9.725882,-0.4888801,9.261896,1.5391258,7.6926694,0.24727263,Carnatic
Parama Pavana Rama.multitrack-mridangam-right: part 3.mp3,0.36802027,0.3068916,0.013215855,0.012104354,2029.303518,641.7389208,2702.607317,535.6069384,4388.247126,1730.404239,0.037722709,0.013564995,-414.37894,83.58282,138.34425,21.937687,0.9754029,21.292274,19.1648,11.469838,-9.709992,17.666674,5.633148,15.11509,-2.4008706,8.785826,-9.01188,10.091034,-4.394489,7.5695753,-4.083472,7.8743906,-2.7006803,8.668537,0.5424715,8.407339,-8.365087,6.713354,-0.32995218,6.757302,-0.013368819,6.5391006,-8.648575,7.299651,-2.706914,7.19808,-4.392341,7.3435225,-2.8136315,7.875991,2.6329772,7.2461963,0.9738549,Carnatic
